shipment_id,transaction_id,ship_date,delivery_date,status,courier
SHP36370,TXN00081241,2024-03-25,2024-03-28,Delivered,EcomExpress
SHP20497,TXN00062289,2024-01-21,2024-01-28,Delivered,BlueDart
SHP65388,TXN00050304,2024-01-23,2024-01-27,Delivered,BlueDart
SHP63772,TXN00039165,2024-04-12,2024-04-19,Delivered,Delhivery
SHP91156,TXN00009746,2024-05-19,2024-05-25,Delivered,EcomExpress
SHP36945,TXN00099663,2024-02-06,2024-02-10,Delivered,Shadowfax
SHP71610,TXN00023979,2024-05-30,2024-06-04,Delivered,EcomExpress
SHP39000,TXN00038161,2024-01-26,2024-02-01,Delivered,EcomExpress
SHP58995,TXN00005037,2024-06-25,2024-06-28,Delivered,BlueDart
SHP23993,TXN00069521,2024-01-28,2024-01-29,Delivered,EcomExpress
SHP87337,TXN00019127,2024-03-26,2024-04-03,Delivered,Delhivery
SHP45239,TXN00013330,2024-02-09,2024-02-15,Delivered,Shadowfax
SHP45691,TXN00015801,2024-02-29,2024-03-06,Delivered,EcomExpress
SHP37935,TXN00005434,2024-04-12,2024-04-17,Delivered,BlueDart
SHP34077,TXN00013441,2024-05-10,2024-05-14,Delivered,BlueDart
SHP41282,TXN00044800,2024-06-25,2024-07-02,Delivered,Delhivery
SHP13799,TXN00091790,2024-03-16,2024-03-20,Delivered,Delhivery
SHP15914,TXN00082936,2024-04-13,2024-04-14,Delivered,BlueDart
SHP65611,TXN00023888,2024-04-13,2024-04-22,Delivered,Shadowfax
SHP53310,TXN00071319,2024-03-26,2024-03-27,Delivered,Shadowfax
SHP30887,TXN00093420,2024-04-10,2024-04-15,Delivered,Shadowfax
SHP85301,TXN00043649,2024-03-28,2024-04-05,Delivered,EcomExpress
SHP56852,TXN00006079,2024-03-17,2024-03-25,Delivered,BlueDart
SHP48233,TXN00047166,2024-04-21,2024-05-01,Delivered,BlueDart
SHP51444,TXN00074755,2024-01-06,2024-01-16,Delivered,EcomExpress
SHP43893,TXN00045231,2025-04-26,2025-05-03,Delivered,Shadowfax
SHP72280,TXN00025562,2024-03-09,2024-03-16,Delivered,BlueDart
SHP57175,TXN00028096,2024-02-28,2024-03-05,Delivered,BlueDart
SHP77902,TXN00095635,2024-03-23,2024-03-26,Delivered,Delhivery
SHP73027,TXN00022037,2024-02-05,2024-02-09,Delivered,Delhivery
SHP97953,TXN00082640,2024-04-01,2024-04-05,Delivered,EcomExpress
SHP44978,TXN00088261,2024-01-22,2024-01-27,Delivered,Delhivery
SHP23271,TXN00081369,2024-03-27,2024-03-31,Delivered,Delhivery
SHP58329,TXN00015448,2024-03-26,2024-03-27,Delivered,Delhivery
SHP38548,TXN00005523,2024-03-27,2024-04-04,Delivered,EcomExpress
SHP78849,TXN00056167,2024-01-17,2024-01-27,Delivered,BlueDart
SHP35008,TXN00083880,2024-06-24,2024-07-02,Delivered,Delhivery
SHP12121,TXN00012957,2024-06-09,2024-06-14,Delivered,EcomExpress
SHP23297,TXN00091059,2024-03-31,2024-04-02,Delivered,EcomExpress
SHP57270,TXN00083520,2024-04-07,2024-04-13,Delivered,BlueDart
SHP98541,TXN00077294,2024-05-08,2024-05-10,Delivered,BlueDart
SHP90956,TXN00070995,2024-05-24,2024-05-26,Delivered,Shadowfax
SHP10338,TXN00091671,2024-01-15,2024-01-25,Delivered,BlueDart
SHP66383,TXN00086960,2024-04-16,2024-04-17,Delivered,EcomExpress
SHP47650,TXN00032064,2024-01-14,2024-01-21,Delivered,EcomExpress
SHP73285,TXN00097886,2024-03-27,2024-04-02,Delivered,Delhivery
SHP41927,TXN00066003,2024-01-06,2024-01-14,Delivered,EcomExpress
SHP53684,TXN00095817,2024-05-31,2024-06-10,Delivered,Delhivery
SHP19170,TXN00061253,2024-02-01,2024-02-03,Delivered,EcomExpress
SHP35710,TXN00088806,2024-03-04,2024-03-14,Delivered,BlueDart
SHP21686,TXN00089036,2024-03-10,2024-03-20,Delivered,Shadowfax
SHP24778,TXN00028476,2024-03-28,2024-03-29,Delivered,EcomExpress
SHP91118,TXN00055514,2024-04-20,2024-04-23,Delivered,Delhivery
SHP33861,TXN00097583,2024-03-30,2024-04-05,Delivered,EcomExpress
SHP72134,TXN00090631,2024-03-07,2024-03-08,Delivered,Shadowfax
SHP39539,TXN00039501,2024-04-16,2024-04-20,Delivered,Shadowfax
SHP48424,TXN00086019,2024-04-07,2024-04-11,Delivered,BlueDart
SHP48567,TXN00069133,2024-02-17,2024-02-25,Delivered,Delhivery
SHP51153,TXN00089676,2024-01-21,2024-01-29,Delivered,Shadowfax
SHP24191,TXN00076845,2024-03-27,2024-04-03,Delivered,Shadowfax
SHP16634,TXN00050509,2024-04-11,2024-04-19,Delivered,Shadowfax
SHP28984,TXN00074339,2024-02-06,2024-02-11,Delivered,Shadowfax
SHP33829,TXN00092462,2024-02-03,2024-02-13,Delivered,EcomExpress
SHP51802,TXN00001293,2024-04-28,2024-05-07,Delivered,BlueDart
SHP75563,TXN00094700,2024-02-04,2024-02-06,Delivered,Delhivery
SHP54177,TXN00018901,2024-03-30,2024-04-06,Delivered,Delhivery
SHP69476,TXN00080859,2024-04-28,2024-04-29,Delivered,Delhivery
SHP70142,TXN00062083,2024-02-09,2024-02-17,Delivered,Delhivery
SHP21049,TXN00056987,2024-06-07,2024-06-12,Delivered,Delhivery
SHP71630,TXN00042613,2024-05-05,2024-05-06,Delivered,EcomExpress
SHP76668,TXN00047375,2024-02-18,2024-02-21,Delivered,Shadowfax
SHP83789,TXN00048844,2024-03-29,2024-04-02,Delivered,Delhivery
SHP81927,TXN00053656,2024-03-26,2024-03-30,Delivered,Delhivery
SHP92926,TXN00015010,2024-01-16,2024-01-25,Delivered,Shadowfax
SHP43515,TXN00078602,2024-03-27,2024-04-06,Delivered,Shadowfax
SHP41765,TXN00099691,2024-05-25,2024-05-27,Delivered,Delhivery
SHP44437,TXN00067000,2024-03-29,2024-04-07,Delivered,BlueDart
SHP76341,TXN00062402,2024-05-25,2024-06-03,Delivered,BlueDart
SHP17323,TXN00029645,2024-03-07,2024-03-10,Delivered,BlueDart
SHP44656,TXN00004707,2024-02-12,2024-02-17,Delivered,Shadowfax
SHP32546,TXN00022856,2024-04-20,2024-04-30,Delivered,BlueDart
SHP27794,TXN00017250,2024-02-09,2024-02-16,Delivered,Shadowfax
SHP47441,TXN00084091,2024-05-04,2024-05-07,Delivered,EcomExpress
SHP76188,TXN00036878,2024-05-20,2024-05-25,Delivered,Delhivery
SHP12283,TXN00041309,2024-04-09,2024-04-17,Delivered,BlueDart
SHP31182,TXN00038843,2024-03-03,2024-03-11,Delivered,EcomExpress
SHP90596,TXN00044177,2024-04-08,2024-04-18,Delivered,Shadowfax
SHP51924,TXN00063325,2024-03-27,2024-03-30,Delivered,EcomExpress
SHP32020,TXN00068801,2024-05-10,2024-05-17,Delivered,EcomExpress
SHP52648,TXN00013221,2024-06-28,2024-07-03,Delivered,Delhivery
SHP77414,TXN00084722,2024-04-01,2024-04-06,Delivered,BlueDart
SHP44197,TXN00001413,2024-01-14,2024-01-16,Delivered,Shadowfax
SHP50143,TXN00029396,2024-03-25,2024-03-30,Delivered,EcomExpress
SHP16130,TXN00062087,2024-01-03,2024-01-05,Delivered,BlueDart
SHP14161,TXN00051538,2024-01-11,2024-01-17,Delivered,Shadowfax
SHP96420,TXN00066630,2024-03-29,2024-03-31,Delivered,Shadowfax
SHP60164,TXN00092287,2024-04-09,2024-04-10,Delivered,EcomExpress
SHP94588,TXN00062424,2024-06-02,2024-06-10,Delivered,BlueDart
SHP24549,TXN00059133,2024-04-09,2024-04-11,Delivered,Delhivery
SHP66533,TXN00054557,2024-04-14,2024-04-18,Delivered,Delhivery
SHP14258,TXN00056451,2024-03-24,2024-03-27,Delivered,Shadowfax
SHP16203,TXN00007039,2024-04-22,2024-05-02,Delivered,BlueDart
SHP28657,TXN00059545,2024-03-22,2024-03-31,Delivered,Shadowfax
SHP41885,TXN00080847,2024-02-15,2024-02-18,Delivered,BlueDart
SHP82993,TXN00050558,2024-05-07,2024-05-10,Delivered,BlueDart
SHP18756,TXN00000685,2024-04-08,2024-04-10,Delivered,BlueDart
SHP56484,TXN00032548,2024-01-06,2024-01-13,Delivered,BlueDart
SHP53103,TXN00057258,2024-03-26,2024-04-05,Delivered,Shadowfax
SHP77991,TXN00096248,2024-03-23,2024-03-29,Delivered,Delhivery
SHP51805,TXN00045556,2024-05-25,2024-05-27,Delivered,Delhivery
SHP97128,TXN00056910,2024-01-10,2024-01-14,Delivered,BlueDart
SHP77224,TXN00086516,2024-06-19,2024-06-22,Delivered,BlueDart
SHP64412,TXN00022842,2024-04-15,2024-04-16,Delivered,Shadowfax
SHP55911,TXN00035596,2024-03-18,2024-03-23,Delivered,Delhivery
SHP78004,TXN00062826,2024-03-06,2024-03-07,Delivered,EcomExpress
SHP60061,TXN00034769,2024-05-07,2024-05-16,Delivered,Delhivery
SHP54413,TXN00012535,2024-04-11,2024-04-20,Delivered,EcomExpress
SHP99714,TXN00022433,2024-03-01,2024-03-05,Delivered,Delhivery
SHP19379,TXN00007805,2024-01-24,2024-02-01,Delivered,EcomExpress
SHP11560,TXN00040671,2024-03-26,2024-03-29,Delivered,Shadowfax
SHP32040,TXN00077210,2024-02-16,2024-02-20,Delivered,BlueDart
SHP19160,TXN00070509,2024-04-12,2024-04-15,Delivered,Delhivery
SHP62796,TXN00064329,2024-02-17,2024-02-20,Delivered,Shadowfax
SHP81884,TXN00064839,2024-03-24,2024-04-02,Delivered,Shadowfax
SHP28211,TXN00008354,2024-02-12,2024-02-15,Delivered,Shadowfax
SHP80898,TXN00013460,2024-06-27,2024-07-02,Delivered,Shadowfax
SHP86602,TXN00047419,2024-04-22,2024-04-24,Delivered,Shadowfax
SHP87968,TXN00043717,2024-05-08,2024-05-10,Delivered,BlueDart
SHP90503,TXN00039801,2024-04-14,2024-04-24,Delivered,BlueDart
SHP57817,TXN00034328,2024-06-28,2024-07-03,Delivered,Shadowfax
SHP70783,TXN00087845,2024-03-09,2024-03-17,Delivered,Shadowfax
SHP77303,TXN00059897,2024-05-13,2024-05-23,Delivered,Shadowfax
SHP54216,TXN00022770,2024-03-27,2024-03-29,Delivered,EcomExpress
SHP36965,TXN00068499,2024-05-29,2024-06-04,Delivered,Delhivery
SHP60134,TXN00087984,2024-02-21,2024-02-22,Delivered,Shadowfax
SHP86712,TXN00073673,2024-02-27,2024-03-05,Delivered,EcomExpress
SHP60101,TXN00005087,2024-01-15,2024-01-22,Delivered,BlueDart
SHP42406,TXN00013966,2024-06-24,2024-06-25,Delivered,BlueDart
SHP90623,TXN00074781,2024-01-12,2024-01-16,Delivered,Shadowfax
SHP32295,TXN00071007,2024-03-02,2024-03-09,Delivered,BlueDart
SHP17175,TXN00055306,2024-01-12,2024-01-16,Delivered,EcomExpress
SHP35950,TXN00076329,2024-06-15,2024-06-24,Delivered,BlueDart
SHP92389,TXN00014611,2024-05-29,2024-06-02,Delivered,Shadowfax
SHP73714,TXN00024634,2024-03-05,2024-03-07,Delivered,Delhivery
SHP19527,TXN00014171,2024-01-08,2024-01-11,Delivered,Delhivery
SHP77664,TXN00013004,2024-01-04,2024-01-08,Delivered,Delhivery
SHP53886,TXN00051987,2024-03-28,2024-04-05,Delivered,BlueDart
SHP32943,TXN00093433,2024-02-15,2024-02-16,Delivered,BlueDart
SHP76467,TXN00078925,2024-06-06,2024-06-16,Delivered,Delhivery
SHP88751,TXN00085532,2024-06-05,2024-06-06,Delivered,Shadowfax
SHP52957,TXN00074072,2024-01-09,2024-01-11,Delivered,EcomExpress
SHP64644,TXN00024911,2024-01-26,2024-01-30,Delivered,EcomExpress
SHP67560,TXN00062374,2024-06-23,2024-06-24,Delivered,Shadowfax
SHP83825,TXN00014017,2024-01-06,2024-01-16,Delivered,Shadowfax
SHP94501,TXN00007640,2024-03-27,2024-03-29,Delivered,BlueDart
SHP48295,TXN00004842,2024-03-16,2024-03-18,Delivered,Shadowfax
SHP61879,TXN00057882,2024-01-19,2024-01-23,Delivered,BlueDart
SHP31809,TXN00096931,2024-01-31,2024-02-08,Delivered,EcomExpress
SHP81176,TXN00014400,2024-01-10,2024-01-18,Delivered,Delhivery
SHP89465,TXN00011770,2024-01-03,2024-01-11,Delivered,Delhivery
SHP83129,TXN00082832,2024-05-27,2024-06-01,Delivered,Shadowfax
SHP17249,TXN00055058,2024-03-31,2024-04-03,Delivered,Delhivery
SHP55175,TXN00062111,2024-03-17,2024-03-21,Delivered,EcomExpress
SHP18048,TXN00065646,2024-04-01,2024-04-05,Delivered,Delhivery
SHP74267,TXN00070855,2024-03-22,2024-03-28,Delivered,BlueDart
SHP92486,TXN00099951,2024-02-22,2024-02-29,Delivered,EcomExpress
SHP95391,TXN00039304,2024-04-04,2024-04-09,Delivered,EcomExpress
SHP94551,TXN00017117,2024-03-03,2024-03-09,Delivered,BlueDart
SHP28002,TXN00064224,2024-05-27,2024-05-30,Delivered,Delhivery
SHP40209,TXN00013286,2024-06-06,2024-06-15,Delivered,Delhivery
SHP17433,TXN00015657,2024-06-28,2024-07-03,Delivered,Delhivery
SHP87371,TXN00008403,2024-04-06,2024-04-07,Delivered,Shadowfax
SHP69551,TXN00042018,2024-01-14,2024-01-17,Delivered,Delhivery
SHP48040,TXN00023801,2024-03-21,2024-03-29,Delivered,BlueDart
SHP23819,TXN00019372,2024-03-11,2024-03-19,Delivered,Shadowfax
SHP89682,TXN00047335,2024-01-28,2024-01-29,Delivered,BlueDart
SHP80796,TXN00020305,2024-05-04,2024-05-12,Delivered,BlueDart
SHP35111,TXN00027590,2024-07-01,2024-07-07,Delivered,EcomExpress
SHP52190,TXN00019838,2024-02-04,2024-02-08,Delivered,Shadowfax
SHP18308,TXN00060708,2024-03-23,2024-03-29,Delivered,Delhivery
SHP38090,TXN00038279,2024-01-10,2024-01-14,Delivered,Delhivery
SHP35830,TXN00061927,2024-04-06,2024-04-11,Delivered,EcomExpress
SHP92458,TXN00094152,2024-03-25,2024-03-29,Delivered,BlueDart
SHP45648,TXN00080131,2024-03-25,2024-03-28,Delivered,EcomExpress
SHP31140,TXN00039917,2024-04-13,2024-04-21,Delivered,BlueDart
SHP35110,TXN00064777,2024-03-20,2024-03-28,Delivered,Delhivery
SHP91186,TXN00014839,2024-03-13,2024-03-17,Delivered,BlueDart
SHP94275,TXN00000841,2024-04-22,2024-04-25,Delivered,EcomExpress
SHP27593,TXN00061531,2024-04-10,2024-04-16,Delivered,BlueDart
SHP84946,TXN00058088,2024-06-05,2024-06-07,Delivered,BlueDart
SHP41675,TXN00066826,2024-06-26,2024-06-28,Delivered,Shadowfax
SHP67288,TXN00080187,2024-04-06,2024-04-12,Delivered,Delhivery
SHP43781,TXN00038126,2024-02-01,2024-02-08,Delivered,BlueDart
SHP57048,TXN00092676,2024-01-24,2024-02-01,Delivered,Shadowfax
SHP51219,TXN00075920,2024-05-04,2024-05-08,Delivered,EcomExpress
SHP33555,TXN00045171,2024-05-23,2024-06-01,Delivered,EcomExpress
SHP10458,TXN00020088,2024-03-31,2024-04-04,Delivered,EcomExpress
SHP91947,TXN00072691,2024-05-04,2024-05-08,Delivered,Shadowfax
SHP76593,TXN00076384,2024-03-28,2024-04-01,Delivered,Shadowfax
SHP90840,TXN00074896,2024-04-07,2024-04-11,Delivered,BlueDart
SHP80447,TXN00008835,2024-01-10,2024-01-18,Delivered,Delhivery
SHP39460,TXN00092609,2024-04-10,2024-04-18,Delivered,Delhivery
SHP23800,TXN00056223,2024-04-08,2024-04-11,Delivered,BlueDart
SHP37082,TXN00091823,2024-04-24,2024-04-26,Delivered,BlueDart
SHP75591,TXN00048295,2024-04-01,2024-04-09,Delivered,Shadowfax
SHP86330,TXN00043732,2024-02-03,2024-02-04,Delivered,EcomExpress
SHP91799,TXN00013649,2024-04-26,2024-04-29,Delivered,Shadowfax
SHP17946,TXN00069230,2024-06-29,2024-07-01,Delivered,Shadowfax
SHP57382,TXN00024174,2024-04-16,2024-04-23,Delivered,EcomExpress
SHP27624,TXN00013457,2024-01-25,2024-02-03,Delivered,EcomExpress
SHP25453,TXN00051684,2024-06-15,2024-06-17,Delivered,Delhivery
SHP49133,TXN00097336,2024-06-20,2024-06-29,Delivered,Shadowfax
SHP33623,TXN00021389,2024-02-16,2024-02-25,Delivered,EcomExpress
SHP53472,TXN00010349,2024-03-30,2024-04-02,Delivered,EcomExpress
SHP67508,TXN00046220,2024-02-29,2024-03-04,Delivered,Shadowfax
SHP57862,TXN00034886,2024-06-21,2024-06-26,Delivered,Delhivery
SHP96219,TXN00056486,2024-03-28,2024-04-07,Delivered,EcomExpress
SHP48060,TXN00095059,2024-05-29,2024-06-08,Delivered,BlueDart
SHP22415,TXN00009076,2024-05-18,2024-05-28,Delivered,Delhivery
SHP11273,TXN00025075,2024-03-19,2024-03-23,Delivered,Delhivery
SHP54639,TXN00034265,2024-01-30,2024-02-02,Delivered,BlueDart
SHP52613,TXN00001133,2024-02-17,2024-02-22,Delivered,Shadowfax
SHP42744,TXN00014925,2024-02-26,2024-03-05,Delivered,EcomExpress
SHP53436,TXN00065647,2024-01-12,2024-01-20,Delivered,Delhivery
SHP87423,TXN00063045,2024-04-27,2024-04-30,Delivered,Shadowfax
SHP53520,TXN00069016,2024-03-14,2024-03-16,Delivered,EcomExpress
SHP91947,TXN00058713,2024-03-28,2024-04-02,Delivered,EcomExpress
SHP52426,TXN00064684,2025-05-14,2025-05-22,Delivered,EcomExpress
SHP64661,TXN00061126,2024-04-07,2024-04-17,Delivered,Delhivery
SHP20987,TXN00077200,2024-03-30,2024-04-01,Delivered,EcomExpress
SHP22262,TXN00000398,2024-05-11,2024-05-13,Delivered,BlueDart
SHP24968,TXN00014380,2024-06-18,2024-06-22,Delivered,Delhivery
SHP97188,TXN00068548,2024-06-14,2024-06-23,Delivered,Delhivery
SHP77711,TXN00019507,2024-06-09,2024-06-15,Delivered,Shadowfax
SHP21938,TXN00037041,2024-06-19,2024-06-21,Delivered,EcomExpress
SHP31270,TXN00043523,2024-04-06,2024-04-09,Delivered,BlueDart
SHP29617,TXN00071596,2024-04-05,2024-04-15,Delivered,Delhivery
SHP68301,TXN00028173,2024-06-29,2024-07-08,Delivered,Delhivery
SHP80186,TXN00065157,2024-01-29,2024-02-08,Delivered,Delhivery
SHP99001,TXN00038476,2024-02-12,2024-02-13,Delivered,BlueDart
SHP77645,TXN00059002,2024-02-24,2024-03-02,Delivered,EcomExpress
SHP65965,TXN00016282,2024-05-22,2024-05-26,Delivered,EcomExpress
SHP26930,TXN00057322,2024-01-30,2024-02-02,Delivered,EcomExpress
SHP80559,TXN00043243,2024-01-17,2024-01-24,Delivered,BlueDart
SHP55090,TXN00091596,2024-03-29,2024-03-30,Delivered,BlueDart
SHP93542,TXN00066485,2024-01-22,2024-01-28,Delivered,EcomExpress
SHP52168,TXN00016430,2024-03-03,2024-03-04,Delivered,BlueDart
SHP60658,TXN00048836,2024-03-07,2024-03-17,Delivered,Delhivery
SHP87460,TXN00054442,2024-06-20,2024-06-21,Delivered,EcomExpress
SHP25309,TXN00061613,2024-03-03,2024-03-10,Delivered,EcomExpress
SHP95039,TXN00076310,2024-05-23,2024-05-27,Delivered,Delhivery
SHP59370,TXN00078870,2024-06-19,2024-06-22,Delivered,EcomExpress
SHP30995,TXN00091924,2024-05-25,2024-05-29,Delivered,EcomExpress
SHP13027,TXN00088132,2024-03-16,2024-03-24,Delivered,Delhivery
SHP36356,TXN00082492,2024-01-02,2024-01-10,Delivered,BlueDart
SHP62043,TXN00074259,2024-04-23,2024-05-02,Delivered,BlueDart
SHP72825,TXN00093687,2024-03-28,2024-03-30,Delivered,BlueDart
SHP89309,TXN00049764,2024-04-23,2024-04-27,Delivered,EcomExpress
SHP30053,TXN00068068,2024-04-26,2024-05-06,Delivered,Shadowfax
SHP50726,TXN00019399,2024-03-20,2024-03-25,Delivered,BlueDart
SHP78235,TXN00074984,2024-01-17,2024-01-26,Delivered,Delhivery
SHP34740,TXN00084562,2024-04-16,2024-04-18,Delivered,Shadowfax
SHP45410,TXN00067229,2024-02-04,2024-02-06,Delivered,Delhivery
SHP58348,TXN00025228,2024-05-14,2024-05-23,Delivered,Shadowfax
SHP62253,TXN00011159,2024-04-24,2024-05-03,Delivered,BlueDart
SHP38690,TXN00064573,2024-03-30,2024-04-04,Delivered,Shadowfax
SHP32642,TXN00006465,2024-01-14,2024-01-16,Delivered,Delhivery
SHP77036,TXN00073697,2024-04-09,2024-04-13,Delivered,Delhivery
SHP42716,TXN00054231,2024-01-10,2024-01-19,Delivered,Shadowfax
SHP27526,TXN00043615,2024-01-20,2024-01-27,Delivered,EcomExpress
SHP71768,TXN00073725,2024-01-08,2024-01-18,Delivered,Shadowfax
SHP38434,TXN00008894,2024-01-04,2024-01-12,Delivered,Delhivery
SHP95527,TXN00005903,2024-03-20,2024-03-25,Delivered,Delhivery
SHP23957,TXN00068655,2024-03-29,2024-04-06,Delivered,BlueDart
SHP89806,TXN00030989,2024-06-11,2024-06-20,Delivered,Shadowfax
SHP60331,TXN00070452,2024-03-06,2024-03-07,Delivered,Shadowfax
SHP25930,TXN00042363,2024-06-17,2024-06-23,Delivered,BlueDart
SHP84847,TXN00020533,2024-02-14,2024-02-20,Delivered,EcomExpress
SHP74693,TXN00031708,2024-03-21,2024-03-23,Delivered,Delhivery
SHP66470,TXN00072321,2024-04-29,2024-04-30,Delivered,Shadowfax
SHP75625,TXN00083769,2024-03-29,2024-04-02,Delivered,Shadowfax
SHP74048,TXN00052269,2024-06-30,2024-07-01,Delivered,Delhivery
SHP38370,TXN00030455,2024-03-04,2024-03-08,Delivered,Delhivery
SHP26361,TXN00014814,2024-04-12,2024-04-19,Delivered,BlueDart
SHP97918,TXN00008684,2024-03-12,2024-03-17,Delivered,EcomExpress
SHP70300,TXN00070404,2024-02-01,2024-02-04,Delivered,Shadowfax
SHP45748,TXN00067046,2024-04-14,2024-04-15,Delivered,BlueDart
SHP60553,TXN00076215,2024-06-03,2024-06-04,Delivered,BlueDart
SHP93059,TXN00052515,2024-02-19,2024-02-20,Delivered,BlueDart
SHP90132,TXN00045754,2024-01-19,2024-01-20,Delivered,EcomExpress
SHP46183,TXN00025455,2024-01-09,2024-01-12,Delivered,EcomExpress
SHP15499,TXN00079243,2024-06-05,2024-06-15,Delivered,EcomExpress
SHP17621,TXN00099755,2024-01-13,2024-01-14,Delivered,EcomExpress
SHP55975,TXN00014644,2024-05-18,2024-05-20,Delivered,EcomExpress
SHP42022,TXN00066414,2024-03-03,2024-03-12,Delivered,BlueDart
SHP89544,TXN00049865,2024-04-10,2024-04-20,Delivered,BlueDart
SHP31227,TXN00052574,2024-03-01,2024-03-10,Delivered,EcomExpress
SHP26920,TXN00038464,2024-01-29,2024-02-05,Delivered,Shadowfax
SHP18460,TXN00024363,2024-02-15,2024-02-23,Delivered,Shadowfax
SHP68377,TXN00012383,2024-03-30,2024-04-06,Delivered,Shadowfax
SHP40560,TXN00097136,2024-01-03,2024-01-07,Delivered,Shadowfax
SHP43137,TXN00017955,2024-05-12,2024-05-21,Delivered,EcomExpress
SHP86037,TXN00000891,2024-06-02,2024-06-08,Delivered,EcomExpress
SHP78676,TXN00015687,2024-01-27,2024-01-31,Delivered,Delhivery
SHP66204,TXN00075826,2024-01-18,2024-01-27,Delivered,Delhivery
SHP62984,TXN00055172,2024-03-29,2024-04-03,Delivered,BlueDart
SHP49722,TXN00066147,2024-06-16,2024-06-25,Delivered,Delhivery
SHP45936,TXN00088738,2024-04-29,2024-05-04,Delivered,Shadowfax
SHP67599,TXN00065422,2024-03-28,2024-04-07,Delivered,Delhivery
SHP86024,TXN00015971,2024-01-03,2024-01-06,Delivered,Shadowfax
SHP55054,TXN00097005,2024-02-24,2024-02-28,Delivered,BlueDart
SHP88259,TXN00003939,2024-03-24,2024-03-30,Delivered,BlueDart
SHP26518,TXN00020175,2024-01-29,2024-02-07,Delivered,EcomExpress
SHP84267,TXN00085254,2024-01-31,2024-02-06,Delivered,BlueDart
SHP13634,TXN00093844,2024-03-07,2024-03-13,Delivered,Delhivery
SHP62796,TXN00059638,2024-05-26,2024-06-03,Delivered,EcomExpress
SHP68406,TXN00078445,2024-01-06,2024-01-09,Delivered,EcomExpress
SHP18970,TXN00049475,2024-03-06,2024-03-13,Delivered,EcomExpress
SHP87864,TXN00098661,2024-03-14,2024-03-21,Delivered,BlueDart
SHP56494,TXN00027617,2024-03-17,2024-03-21,Delivered,Shadowfax
SHP19972,TXN00045558,2024-02-19,2024-02-29,Delivered,BlueDart
SHP60814,TXN00098001,2024-01-28,2024-01-29,Delivered,EcomExpress
SHP38784,TXN00046309,2024-05-14,2024-05-23,Delivered,BlueDart
SHP52742,TXN00064034,2024-03-10,2024-03-12,Delivered,BlueDart
SHP24266,TXN00010224,2024-01-06,2024-01-12,Delivered,Shadowfax
SHP75917,TXN00090292,2024-05-20,2024-05-29,Delivered,EcomExpress
SHP19535,TXN00015241,2024-04-07,2024-04-09,Delivered,EcomExpress
SHP35020,TXN00033658,2024-03-19,2024-03-24,Delivered,EcomExpress
SHP93618,TXN00005212,2024-03-10,2024-03-18,Delivered,Shadowfax
SHP87480,TXN00095293,2024-06-06,2024-06-16,Delivered,EcomExpress
SHP84158,TXN00016194,2024-06-30,2024-07-10,Delivered,Delhivery
SHP42968,TXN00056657,2024-05-11,2024-05-15,Delivered,Shadowfax
SHP87043,TXN00007350,2024-03-11,2024-03-19,Delivered,EcomExpress
SHP44967,TXN00079052,2024-02-12,2024-02-20,Delivered,Shadowfax
SHP55215,TXN00047233,2024-03-24,2024-04-01,Delivered,Shadowfax
SHP14956,TXN00006540,2024-02-10,2024-02-18,Delivered,Delhivery
SHP85051,TXN00071040,2024-03-26,2024-04-01,Delivered,BlueDart
SHP42690,TXN00038110,2024-03-03,2024-03-04,Delivered,Shadowfax
SHP99488,TXN00072587,2024-06-11,2024-06-16,Delivered,Shadowfax
SHP72204,TXN00010930,2024-06-03,2024-06-11,Delivered,BlueDart
SHP75421,TXN00077773,2024-05-29,2024-05-31,Delivered,Delhivery
SHP50225,TXN00012156,2024-01-05,2024-01-14,Delivered,BlueDart
SHP61986,TXN00013905,2024-03-21,2024-03-29,Delivered,Delhivery
SHP67274,TXN00068918,2024-04-10,2024-04-16,Delivered,Delhivery
SHP76034,TXN00006383,2024-02-22,2024-02-29,Delivered,Shadowfax
SHP93668,TXN00087443,2024-06-17,2024-06-19,Delivered,Shadowfax
SHP81041,TXN00052903,2024-04-23,2024-05-03,Delivered,Shadowfax
SHP95432,TXN00062566,2024-02-16,2024-02-24,Delivered,Shadowfax
SHP77782,TXN00047280,2024-04-01,2024-04-10,Delivered,BlueDart
SHP67291,TXN00038908,2024-02-07,2024-02-08,Delivered,Delhivery
